Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Bio,Artist Alpha Sort,Object Date,City,Country,Classification,Link Resource,Tags
433523,Drawings and Prints,1949.0,Print,"The cavalry-commander, from The Riding School or Exercise of Cavalry",,Publisher|Artist|Artist,"Dutch, Brunsbüttel (Landkreis Dithmarschen) 1624/1625–1677 Amsterdam|Netherlandish, Antwerp 1565–1629 The Hague|Netherlandish, Antwerp 1565–1629 The Hague","Jonghe, Clement de|Gheyn, Jacques de, II|Gheyn, Jacques de, II",,Amsterdam,,Prints,http://www.metmuseum.org/art/collection/search/433523,
345533,Drawings and Prints,1951.0,Book,"Medicea Hospes, sive descriptio publicae gratulationis, qua Ser. et August. Reginam, Mariam de Medicis excepit  Senatus Populusque Amstelodamensis",,Author|Artist|Artist|Artist|Artist|Publisher,"Dutch|Flemish, Kortrijk 1576–1639 Utrecht|Dutch, Rotterdam (?) ca. 1600/1601–1653 Weesp|Netherlandish, 17th century|Dutch, 1613/1614–1652/1653| ","Barlaeus, Caspar|Savery, Roelandt|Vlieger, Simon de|Jonghe, I. de|Nolpe|Blaeu, Joan and Cornelius",1638,Amsterdam,,Prints,http://www.metmuseum.org/art/collection/search/345533,
501687,Musical Instruments,1889,Orchestral Horn,Orchestral Horn,French,Maker, ,Tabard,1830–40,Lyons,France,Aerophone-Lip Vibrated-horn,http://www.metmuseum.org/art/collection/search/501687,
682084,Drawings and Prints,1923.0,Book ; Ornament and architecture,"Cours d'Architecture ou Traité de la Décoration, Distribution & Construction des Bâtiments (Volume 9)",,Architect|Publisher,"French, Rouen 1705–1774 Paris| ","Blondel, Jacques François|Desaint, La Veuve",1771–77,Paris,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/682084,
345258,Drawings and Prints,1952.0,Book,Pobres y ricos o la Bruja de Madrid,,Author|Publisher|Illustrator|Illustrator|Illustrator,"1801–1873| |active Spain 19th century|Spanish, 19th century| ","Ayguals de Izco, Wenceslao|Ayguals de Izco Hermanos|Coderch|Vallejo|Urrabieta",March 1856,Madrid,,Books,http://www.metmuseum.org/art/collection/search/345258,
407361,Drawings and Prints,1933.0,Print,A Laden Stage Coach Outside a Post House,,Artist and publisher,"British, London 1757–1827 London","Rowlandson, Thomas","October 15, 1787",London,,Prints,http://www.metmuseum.org/art/collection/search/407361,Men|Carriages
660660,Drawings and Prints,1921.0,Books Prints Ornament & Architecture,"Splendore delle virtuose giovani, page 10 (recto)",,Designer|Publisher,"Italian, active Venice, 1557| ","Foresto, Iseppo|Calepino",1564,Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/660660,Ornament
356973,Drawings and Prints,1941.0,Book ; Ornament and architecture,Tercero y quatro libro de architectura de Sebastian Serlio Boloñes,,Author|Publisher|Translator,"Italian, Bologna 1475–1554 Fontainebleau|Spanish| ","Serlio, Sebastiano|de, Ayala Juan|Villalpando, Francisco",1573,Toledo,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/356973,
434921,Drawings and Prints,1953.0,Print collection ornament & architecture,"Second Title Page depicting the death of Cato of Utica, from Grandes alcôves à la romaine, ou à la royale, plate 2",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434921,
701370,The American Wing,2015.0,Pitcher,"Pitcher, ""Alsatian"" line",American,Manufacturer,"Baltimore, Maryland, 1882–1914",Chesapeake Pottery ,ca. 1891–92,Baltimore,United States,,http://www.metmuseum.org/art/collection/search/701370,Portraits|Women
10015,The American Wing,1939.0,Book,"Book: The Works of Virgil (P. Virgilii Maronis Opera, Volume I of four volumes)",German,Author,70–19 BCE,"Maro, Publius Virgilius",1767–75 (edition),Leipzig,Germany,,http://www.metmuseum.org/art/collection/search/10015,
491022,Modern and Contemporary Art,1928,Textile sample,Sample,American,Maker|Maker,"American, 1861–1949| ","Crawford, M. D. C.|Converse and Company ",ca. 1928,New York,America,Textiles-Printed,http://www.metmuseum.org/art/collection/search/491022,Animals|Carriages|Human Figures
640994,Drawings and Prints,1958.0,Print,"Mary, Queen of Scots, from ""The History of England""",,Sitter|Artist|Artist|Author|Publisher,"British, Linlithgow 1542–1587 Fotheringhay|British, ca. 1565–1617|British, active ca. 1712–40|French, Castres 1661–1725 Wesel, Germany|British, active London, 1730–45","Mary Queen of Scots|Oliver, Isaac|Sheppard, Robert|Rapin, de Thoyras Paul de|Mechell, James",1773,London,,Prints,http://www.metmuseum.org/art/collection/search/640994,Queens|Portraits|Women|Coat of Arms|Mary Queen of Scots
774845,Musical Instruments,2018.0,Arnolo (violaline),Arnolo,French,Maker,"French, Mirecourt 1874–after 1910, Paris","Contal, Georges",1901,Paris,France,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/774845,
347246,Drawings and Prints,1935.0,Book,De Koninglycke Hovenier,,Author|Publisher|Dedicatee,"Netherlands, 17th century|Dutch, active ca. 1676|Dutch, The Hague 1650–1702","Cause, D. H.|Doornick, Marcus|William III, King of England and Ireland, and Prince of Orange",1676,Amsterdam,,Books,http://www.metmuseum.org/art/collection/search/347246,
682998,The American Wing,2015.0,Drinking vessel,Large drinking vessel,American,Manufacturer,"American, Brooklyn, New York, 1824–1868",Brooklyn Flint Glass Company,ca. 1855,New York,United States,,http://www.metmuseum.org/art/collection/search/682998,
463679,Medieval Art,1914.0,Triptych,"Three plaques from a triptych with the Adoration of the Shepherds, Flanked by the Angel Gabriel and the Virgin Annunciate",French,Artist,ca. 1490–ca. 1515,Master of the Triptych of Louis XII,early 16th century,Limoges,France,Enamels-Painted,http://www.metmuseum.org/art/collection/search/463679,Archangel Gabriel|Annunciation|Adoration of the Shepherds|Angels|Virgin Mary
345719,Drawings and Prints,1949.0,Book,Metamorphosis oder: Verwandlungen Bücher,,Engraver|Publisher|Author|Artist,"French, died 1682|German|Roman, Sulmo 43 BCE–17 CE Tomis, Moesia|German, Strasbourg 1607–1642 Vienna","Aubry, Abraham|Fürst, Wittib und Erben Paul|Ovid|Baur, Johann Wilhelm",1687,Nuremberg,,Books,http://www.metmuseum.org/art/collection/search/345719,
1479,The American Wing,1972.0,Caster,Caster,American,Maker,1703–1772,"Bancker, Adrian",ca. 1735,New York,United States,,http://www.metmuseum.org/art/collection/search/1479,
7978,The American Wing,1987.0,Sugar bowl,Sugar bowl,American,Maker,1786–1870,"Warner, Andrew Ellicott",1845,Baltimore,United States,,http://www.metmuseum.org/art/collection/search/7978,Flowers
7751,The American Wing,1966.0,Spool stand,Spool Stand,"American, Shaker",Maker,"American, active ca. 1750–present",United Society of Believers in Christ’s Second Appearing,1830–50,Pittsfield,United States,,http://www.metmuseum.org/art/collection/search/7751,
349355,Drawings and Prints,1934.0,Book,Los Españoles Pintados por si Mismos. Segunda Ediciòn. Tome I-II,,Publisher, ,"Boix, I.",1843–44,Madrid,,Books,http://www.metmuseum.org/art/collection/search/349355,
349594,Drawings and Prints,1963.0,Block,"Catalogue of the W.J. Feeley Company, Jewelers and Silversmiths, Ecclesiastical and Metal Workers",,Author,"Providence, Rhode Island","Feeley, W. J., Co.",ca. 1895,Providence,,Books,http://www.metmuseum.org/art/collection/search/349594,
392916,Drawings and Prints,1970.0,Print,A French Ordinary,,Artist|Publisher,"British, London 1757–1827 London|British, Nottinghamshire 1756–1823 London","Rowlandson, Thomas|Howitt, Samuel","July 20, 1802",London,,Prints,http://www.metmuseum.org/art/collection/search/392916,Men|Cats|Food|Satire|Dining|Cooking
938,The American Wing,1934.0,Trinket box,Trinket Box,American,Maker, ,"Bucher, Henry",ca. 1780,Denver,United States,,http://www.metmuseum.org/art/collection/search/938,Flowers
348393,Drawings and Prints,1948.0,Book,"Esequie della Maestà Christianissima di Luigi XIII il Giusto, Ré di Francia e di Navarra.  Celebrate in Firenze, descritte da Carlo Dati ... 1644",,Author|Publisher|Author|Etcher|Designer," | | |Italian, active 17th century|Italian","Dati, Carlo|S. A. S.|Rinuccini, Francesco|Conti, Francesco Cecchi|Parigi, Paolo","1644, 1645",Florence,,Books,http://www.metmuseum.org/art/collection/search/348393,
412732,Drawings and Prints,1949.0,Print collection ornament & architecture,"Frontispiece, from Livre de Cartouches (Book of Cartouches)",,Artist|Artist|Publisher,"French, Paris 1703–1770 Paris|French, Orléans 1695–1772 Paris|French, Orléans 1695–1772 Paris","Boucher, François|Huquier, Gabriel|Huquier, Gabriel",1730–70,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/412732,
18205,The American Wing,2004.0,Bowl,Bowl,American,Maker,1837–present,Tiffany & Co.,1888,New York,United States,,http://www.metmuseum.org/art/collection/search/18205,Triton|Seahorses
455046,Islamic Art,1952.0,Folio from an illustrated manuscript,Page of Calligraphy from a Shahnama (Book of Kings),,Calligrapher,"Iranian, active 1560s–80s","Haidar Muzahhib Shirazi, Muhammad ibn Taj al-Din",1562–83,Shiraz,Iran,Codices,http://www.metmuseum.org/art/collection/search/455046,Calligraphy
638386,Drawings and Prints,1957.0,Print,"Karl von Mansfeld, from Effigie naturali dei maggior prencipi et piu valorosi capitani di questa eta con l'arme loro",,Artist|Publisher,"Italian, Venice 1550–1620 Venice|Italian, Venice 1550–1620 Venice","Franco, Giacomo|Franco, Giacomo",1596,Venice,,Prints,http://www.metmuseum.org/art/collection/search/638386,
356568,Drawings and Prints,1953.0,Book,A Complete and Useful Book of Cyphers,,Publisher|Author,"British, active 1794–1836|British, active 18th century","Laurie & Whittle|Russell, John",1794,London,,Books,http://www.metmuseum.org/art/collection/search/356568,
426898,Drawings and Prints,1930.0,Prints Collection Ornament & Architecture,"Water, from a Series of Vertical Panels with Modern Grotesques and the Four Elements, part of Œuvres du Sr. D. Marot",,Artist|Publisher,"French, Paris 1661–1752 The Hague| ","Marot, Daniel, the Elder|Husson, Pierre",published 1703 or 1712,The Hague,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/426898,
431827,Drawings and Prints,1933.0,Print collection ornament & architecture,"Mausoleum topped with two personifications of Fame, from Mausolées, plate 9, bound in Oeuvres. Vol. II",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, ca. 1590–1666 Paris","Le Pautre, Jean|Leblond, Jean I",published ca. 1651,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431827,
354665,Drawings and Prints,1967.0,Book,The New Trail: a book of creative writing by Indian students,,Publisher, ,Phoenix Indian School,"1941, revised 1953",Phoenix,,Books,http://www.metmuseum.org/art/collection/search/354665,
7206,The American Wing,1912.0,Sauceboat,Sauceboat,British (American market),Maker,"British, active Burslem, 1818–46","Wood & Sons, Enoch",ca. 1818–ca. 1846,Stoke-on-Trent,England,,http://www.metmuseum.org/art/collection/search/7206,
432647,Drawings and Prints,1933.0,Print collection ornament & architecture,"Allegorical depiction of Hercules, Pallas, and Mercury battling the Hydra, from a series of Allegories after Paolo Farinati, bound in Oeuvres. Vol. III",,Artist|Artist|Publisher,"French, Paris 1618–1682 Paris|Italian, Verona 1524–1606 Verona|French, Paris 1634–1716 Paris","Le Pautre, Jean|Farinati, Paolo|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432647,
7146,The American Wing,1967.0,Sauce dish,Sauce Dish,American,Maker,"American, 1825–1888, Sandwich, Massachusetts",Boston and Sandwich Glass Company ,before 1867,Sandwich,United States,,http://www.metmuseum.org/art/collection/search/7146,
4913,The American Wing,1969.0,Luncheon plate,Luncheon Plate,American,Maker,1863–1922,Union Porcelain Works ,1885,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/4913,
6924,The American Wing,1969.0,Salad plate,Salad Plate,American,Maker,1863–1922,Union Porcelain Works ,1885–87,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/6924,
350003,Drawings and Prints,1984.0,Book,Thirty Old-Time Nursery Songs,,Author|Printer|Illustrator|Publisher,"British, 1864–1938|Edinburgh|British (born India), Madras 1875–1954 Eastbourne| ","Moorat, Joseph Samuel|Stoddart & Malcolm|Woodroffe, Paul Vincent|Jack, T. C. & E. C.",[1912],London,,Books,http://www.metmuseum.org/art/collection/search/350003,
349534,Drawings and Prints,1953.0,Book,Novelties,,Author,"New York, NY","Fairchild, Leroy W., & Sons",after 1885,New York,,Books,http://www.metmuseum.org/art/collection/search/349534,
660774,Drawings and Prints,1921.0,Books Prints Ornament & Architecture,"Splendore delle virtuose giovani, page 13 (verso)",,Designer|Publisher,"Italian, active Venice, 1557| ","Foresto, Iseppo|Calepino",1564,Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/660774,Vines|Urns
432963,Drawings and Prints,1933.0,Print collection ornament & architecture,"Cartouche ornamented with a shield and surrounded by a trophy of arms, from Nouveau livre de cartouches, plate 5, bound in Oeuvres. Vol. IV",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Saint Benoît 1660–1742 Paris","Le Pautre, Jean|Mariette, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432963,
346902,Drawings and Prints,1962.0,Book,Maler Klecksel,,Publisher|Author|Printer," |German, 1832–1908|German","Wassermann, Fr.|Busch, Wilhelm|Knorr & Hirth",1884,Munich,,Books,http://www.metmuseum.org/art/collection/search/346902,
6418,The American Wing,1946.0,Plate,Plate,American,Maker, ,Adams and Company ,1870–90,Pittsburgh,United States,,http://www.metmuseum.org/art/collection/search/6418,
371784,Drawings and Prints,1941.0,Book ; Ornament and architecture,"L'Architettura di Vitruvio esposta in Italiana favella ed illustrata, con comenti e tavole centro quaranta in tre volumi da Luigi Marini",,Publisher|Engraver|Engraver|Engraver|Engraver|Engraver|Engraver|Engraver|Author|Editor,"Italian|Italian, 1762–1837|Italian, 1807–1880|Italian, 19th century|Italian, 19th century|Italian, 19th century|Italian, 19th century|Italian, 19th century|Roman, active late 1st century BCE|Italian","Marini, Luigi Marchese|Fontana, Pietro|Fontana, Giacomo|Ferrari, Philippo|Ruspi, Carol.|Fornari, A.|Troiani, Francesco|Pesenti, A.|Vitruvius, Marcus|Marini, Luigi Marchese",1836–37,Rome,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/371784,
734380,Drawings and Prints,1963.0,"Book
Ornament & Architecture
Prints","Chimney, from Second Book of Architecture",,Artist|Publisher,"French, Paris 1510/12–1585 Annecy| ","Du Cerceau, Jacques Androuet|Wechel, André",1561,Paris,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/734380,
17174,The American Wing,2000.0,Watch,Watch,British,Maker,"British, ca. 1740–60","Cabrier, Charles",1750–75,London,England,,http://www.metmuseum.org/art/collection/search/17174,
6098,The American Wing,1943.0,Plate,Plate,American,Maker|Maker,1784–1873|1787–1861,"Boardman, Thomas Danforth|Boardman, Sherman",1827–50,Hartford,United States,,http://www.metmuseum.org/art/collection/search/6098,
15548,The American Wing,1996.0,Stove plate,Stove Plate,American,Maker,"American (born Germany), Cologne 1729–1785 Charming Forge, Pennsylvania","Stiegel, Henry William",1769,Elizabeth Furnace,United States,,http://www.metmuseum.org/art/collection/search/15548,
7434,The American Wing,1946.0,Sherry glass,Sherry Glass,American,Maker,"American, East Cambridge, Massachusetts, 1818–1888",New England Glass Company ,ca. 1888,East Cambridge,United States,,http://www.metmuseum.org/art/collection/search/7434,
9568,The American Wing,1946.0,Vase,Vase,American,Maker,"American, 1825–1888, Sandwich, Massachusetts",Boston and Sandwich Glass Company ,1835–45,Sandwich,United States,,http://www.metmuseum.org/art/collection/search/9568,
430794,Drawings and Prints,1933.0,Print collection ornament & architecture,"Bedroom in which Scylla cuts the lock of hair from her father Nisus' head, from Alcôves à la romaine, plate 6, bound in Oeuvres. Vol. I",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Saint Benoît 1660–1742 Paris","Le Pautre, Jean|Mariette, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/430794,
8019,The American Wing,1933.0,Tongs,Sugar Tongs,American,Maker,ca. 1789–1833,"Wenman, Bernard",ca. 1800,New York,United States,,http://www.metmuseum.org/art/collection/search/8019,
660652,Drawings and Prints,1921.0,Books Prints Ornament & Architecture,"Splendore delle virtuose giovani, page 5 (recto)",,Designer|Publisher,"Italian, active Venice, 1557| ","Foresto, Iseppo|Calepino",1564,Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/660652,Flowers
412829,Drawings and Prints,1952.0,Print,"Vignette opposite page 74, Fairy Ninette gives Acajou the scarf of Zirphile, from Acajou et Zirphile",,Artist|Artist,"French, Châlons-en-Champagne 1705–1763 Châlons-en-Champagne|French, Paris 1703–1770 Paris","Chedel, Quentin Pierre|Boucher, François",1744,Paris,,Prints,http://www.metmuseum.org/art/collection/search/412829,
670602,The American Wing,2014.0,Ribbon,Ribbon calendar,American,Manufacturer,1903,Warner Woven Label Co.,ca. 1961,New York,United States,,http://www.metmuseum.org/art/collection/search/670602,Churches|Calendars
