Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Credit Line,City,Classification,Link Resource,Tags
349194,False,Drawings and Prints,1966.0,Book,Keynotes,,Author|Artist|Publisher|Publisher,"George Egerton [Mary Chavelita Dunne]|Aubrey Vincent Beardsley|Elkin Mathews & John Lane, The Bodley Head, London|Roberts Brothers","Australian, Melbourne 1859–1945 Crawley, Sussex|British, Brighton, Sussex 1872–1898 Menton|British, London 1887–1894|Boston, Massachusetts",1893,1893,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",Boston|London,Books,http://www.metmuseum.org/art/collection/search/349194,
2380,True,The American Wing,1946.0,Dish,Figure Dish,American,Maker,McKee and Brothers,1856–89,1880–90,1880,"Gift of Mrs. Emily Winthrop Miles, 1946",Pittsburgh,,http://www.metmuseum.org/art/collection/search/2380,Elephants
349218,False,Drawings and Prints,1933.0,Book,Essai de Desseins de Bas-Relief Servant a l'Embelissement des Carosses de Ceremonie,,Artist|Publisher,Caspar Gottlieb Eisler|Christoph Weigel's Widow,German|,1746,1740,"Harris Brisbane Dick Fund, 1933",Nuremberg,Books,http://www.metmuseum.org/art/collection/search/349218,
380662,False,Drawings and Prints,1980.0,Book,Le Métal,,Author|Publisher,Jean Prouvé|Editions d'Art Charles Moreau,"French, Paris 1901–1984 Nancy|French",1915–80,1915,"Edward Pearce Casey Fund, 1980",Paris,Books,http://www.metmuseum.org/art/collection/search/380662,
382119,False,Drawings and Prints,1991.0,Book Prints Ornament & Architecture,Studio d'Arts Décoratifs: 1e Série-4e Série,,Publisher|Publisher|Designer|Designer,Armand Guérinet|Librairie d'Architecture et d'Art Décoratif|Nicolas Sorokine|Hennequin-Rêveur,"French, active ca. 1890–1920| | |French",[ca. 1930],1925,"Rogers Fund, 1925 and 1931, transferred from the Library",Paris,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/382119,
366600,True,Drawings and Prints,1927.0,Print,Lucretia Preparing to Kill Herself,,Artist|Artist,Enea Vico|Parmigianino (Girolamo Francesco Maria Mazzola),"Italian, Parma 1523–1567 Ferrara|Italian, Parma 1503–1540 Casalmaggiore",ca. 1542–43,1537,"Harris Brisbane Dick Fund, 1927",Rome,Prints,http://www.metmuseum.org/art/collection/search/366600,Female Nudes
366362,False,Drawings and Prints,1941.0,Book ; Ornament and architecture,M.L. Vitruuio Pollione Di architettura dal vero esemplare latino nella volgar lingua tradotto: a con le figure a suoi luoghi con mirãdo ordine insignito.,,Author|Editor|Publisher,Marcus Pollio Vitruvius|Francesco Durantino|Nicolò Zoppino,"Roman, active late 1st century BCE|Italian, active 16th century|Italian, Ferrara 1478/80–1544 Venice",1535,1535,"Bequest of W. Gedney Beatty, 1941",Venice,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/366362,
643208,True,Drawings and Prints,1958.0,Print,"Mary, Queen of Scots (frontispiece, from ""Graham's Magazine,"" volume 46, number 4)",,Sitter|Artist|Publisher,"Mary, Queen of Scots|Thomas William Hunt|George R. Graham","British, Linlithgow 1542–1587 Fotheringhay|British, active 1840–84|Philadelphia, Pennsylvania",April 1855,1855,"Gift of Susan Dwight Bliss, 1958",Philadelphia,Prints,http://www.metmuseum.org/art/collection/search/643208,Queens|Portraits|Women|Mary Queen of Scots
350078,True,Drawings and Prints,1949.0,"Book, Print","'Regole per Imparar a Disegnar i corpi humani ... Giacomo Palma' Libro Primo (title page and 7 plates), bound together with Libro Secondo (title page and 11 plates)",,Artist|Publisher|Publisher,Jacopo Palma the Younger|Stefano Scolari|Marcus Sadeler,"Italian, Venice ca. 1548–1628 Venice|Italian, born Brescia, active Venice, ca. 1640–1691|German, Munich before 1614–in or after 1650",1636 (republished 1659),1636,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Venice,Books|Prints,http://www.metmuseum.org/art/collection/search/350078,
351935,False,Drawings and Prints,1933.0,Book,New Book of Trophies of Flowers and Foreign Fruit,,Artist and engraver,Gabriel Huquier,"French, Orléans 1695–1772 Paris",1715–72,1715,"Harris Brisbane Dick Fund, 1933",Paris,Books,http://www.metmuseum.org/art/collection/search/351935,
368495,False,Drawings and Prints,1917.0,Print,Lucretia's Suicide,,Artist|Artist|Artist|Publisher,Enea Vico|Raphael (Raffaello Sanzio or Santi)|Marcantonio Raimondi|Tommaso Barlacchi,"Italian, Parma 1523–1567 Ferrara|Italian, Urbino 1483–1520 Rome|Italian, Argini (?) ca. 1480–before 1534 Bologna (?)|Italian, active Rome, 1540/41–1550",1541,1541,"Purchase, Joseph Pulitzer Bequest, 1917",Rome,Prints,http://www.metmuseum.org/art/collection/search/368495,
1082,True,The American Wing,1968.0,Cabinet,Cabinet,American,Maker,Léon Marcotte,1824–1887,ca. 1860,1857,"Gift of Mrs. Douglas M. Moffat, 1968",New York,,http://www.metmuseum.org/art/collection/search/1082,
7879,False,The American Wing,1962.0,Stamp box,Stamp Box,American,Designer|Maker,Louis C. Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",ca. 1910–20,1907,"Gift of Mrs. H. S. Mesick, 1962",New York,,http://www.metmuseum.org/art/collection/search/7879,
760070,False,Drawings and Prints,1931.0,Book Print Ornament and Architecture,"Plate 18: Six Varied Pannels, from ""A New Book of Chinese Designs""",,Artist and publisher|Artist and publisher,George Edwards|Matthew Darly,"British, Stratford 1694–1773 Plaistow|British, ca. 1720–1780 London",1754,1754,"Harris Brisbane Dick Fund, 1931",London,Ornament & Architecture|Books|Prints,http://www.metmuseum.org/art/collection/search/760070,
347106,False,Drawings and Prints,1969.0,Book,Estasi e Rapimento sopra la Luna,,Author|Publisher,Antonio Caputi|Vincenzo Pauria,"Italian, 18th century|",1763,1763,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1969",Naples,Books,http://www.metmuseum.org/art/collection/search/347106,
348798,False,Drawings and Prints,1926.0,Book,Geschichte der rheinischen Städtkultur von ihren Unfängen bis zur Gegenwart mit befonderer Berücklichtigung der Stadt Worms. Vol. II,,Artist|Publisher|Author,"Joseph Zeichner Sattler|J. A. Stargardt, Berlin|Heinrich Boos","German, 1867–1931| |Swiss, Cannstatt 1851–1917 Basel",1897,1897,"Gift of Edward D. Adams, 1926",Berlin,Books,http://www.metmuseum.org/art/collection/search/348798,
503509,True,Musical Instruments,1998,Keyed Bugle in E-flat,Keyed Bugle in E-flat,British,Maker,Clementi & Co.,"British, London 1798–1828",ca. 1830,1820,"Purchase, Gift of Barnard College, by exchange, 1998",London,Aerophone-Lip Vibrated-horn,http://www.metmuseum.org/art/collection/search/503509,
345262,False,Drawings and Prints,1934.0,Book,Emblems of Love in Four Languages Dedicated to the Ladies,,Publisher|Author|Engraver,J. Osborn|Philip Ayres|S. Nicholls,"London|British, 1638–1712|British, 17th–18th century",18th century,1700,"Harris Brisbane Dick Fund, 1934",London,Books,http://www.metmuseum.org/art/collection/search/345262,
383381,False,Drawings and Prints,1977.0,Book ; Ornament and architecture,"Designs for Needlework, Embroidery, Curtains, Church Work, Stained Glass Painting",,Artist and publisher|Printer,John Aldam Heaton|Waterlow & Sons,"British, 1830?–1897|London",1850–1900,1850,"Gift of Harvey Smith, 1977",London,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/383381,
348858,False,Drawings and Prints,1927.0,Book,Dreams & Derisions,,Printer|Publisher|Designer,The Pynson Printers Inc.|John Burke New York|Rockwell Kent,"New York, NY| |American, Tarrytown, New York 1882–1971 Plattsburgh, New York",1927,1927,"Harris Brisbane Dick Fund, 1927",New York,Books,http://www.metmuseum.org/art/collection/search/348858,
2118,True,The American Wing,1969.0,Coffee cup and saucer,Coffee Cup and Saucer,American,Maker,Union Porcelain Works,1863–1922,1885,1885,"Gift of Mr. and Mrs. Franklin Chace, 1969",Brooklyn,,http://www.metmuseum.org/art/collection/search/2118,
711549,False,The American Wing,2016.0,"Woodcut, print",Nabby's Point,American,Artist,Arthur Wesley Dow,"American, Ipswich, Massachusetts 1857–1922 New York State",ca. 1913,1913,"Gift of the Dowd-Gallogly Family and Allan E. Dowd, 2016",Ipswich,,http://www.metmuseum.org/art/collection/search/711549,Landscapes
433035,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Two friezes with a cortege of Neptune and Amphitrite at the top, from Frises, feuillages ou tritons marins, antiques et moderns, plate 4, bound in Oeuvres. Vol. IV",,Artist|Publisher,Jean Le Pautre|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/433035,
625115,False,Drawings and Prints,1966.0,Print ornament & architecture,"Six terms, four female and two male, with the central pair as warriors and the female term at left encased in strapwork, plate 4, from Caryatidum [...] sive Athlantidum multiformium ad quemlibet Architecture ordinem Accommodatarum centuria prima [...]",,Artist|Artist|Artist|Publisher,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Gerard de Jode,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, 1509/17–1591",ca. 1565,1560,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",Antwerp,Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/625115,
33311,True,Arms and Armor,1919.0,Flintlock pistol,Over-and-Under Flintlock Pistol,"British, London",Gunsmith,George Sturman,"British, London, recorded 1827–70",1841–48,1820,"Gift of Charles M. Schott Jr., 1917",London,Firearms-Pistols-Flintlock,http://www.metmuseum.org/art/collection/search/33311,
5833,True,The American Wing,1981.0,Pitcher,Pitcher,American,Maker|Manufacturer,George E. Ohr|Biloxi Art Pottery,"American, Biloxi, Mississippi 1857–1918  Biloxi, Mississippi|1883–1906",ca. 1893–1909,1890,"Gift of Florence I. Balasny-Barnes, in honor of her brother, Raymond L. Balasny, and children, Susan, Jill and Neal, 1981",Biloxi,,http://www.metmuseum.org/art/collection/search/5833,
641053,False,Drawings and Prints,1948.0,Print,"The Philosopher bringing the light to Ignorance, bound in L'Oeuvre original de Vivant Denon. Collection de eaux-fortes, Volume 1",,Publisher|Artist|Artist,A. Barrand|Giovanni Suntach|baron Dominique Vivant Denon,"|Italian, 1776–1842|French, Givry 1747–1825 Paris",1873,1873,"Harris Brisbane Dick Fund, 1948",Paris,Books,http://www.metmuseum.org/art/collection/search/641053,
451400,true,Islamic Art,1957.0,Folio from an illustrated manuscript,"""Preparing Medicine from Honey"", from a Dispersed Manuscript of an Arabic Translation of De Materia Medica of Dioscorides",,Calligrapher,'Abdullah ibn al-Fadl,,dated A.H. 621 / 1224 CE,1199,"Bequest of Cora Timken Burnett, 1956",Baghdad,Codices,http://www.metmuseum.org/art/collection/search/451400,Men|Medicine
366279,True,Drawings and Prints,1941.0,Book ; Ornament and architecture,M. Vitruvius per Iocundum solito castigatior factus cum figuris et tabula ut iam legi et intelligi possit,,Artist|Editor|Publisher|Author,Fra Giovanni Giocondo da Verona|Fra Giovanni Giocondo da Verona|Giovanni Taccuino|Marcus Pollio Vitruvius,"Italian, Verona 1433–1515 Rome|Italian, Verona 1433–1515 Rome|Italian, active 1492–1536|Roman, active late 1st century BCE",1511,1511,"Bequest of W. Gedney Beatty, 1941",Venice,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/366279,Architecture
349429,False,Drawings and Prints,1963.0,Book,Illustrations from the Art Gallery of the World's Columbian Exposition,,Editor,Charles M. Kurtz,"American, 1885–1909",1893,1893,"Gift of Lincoln Kirstein, 1963",Philadelphia,Books,http://www.metmuseum.org/art/collection/search/349429,
349212,False,Drawings and Prints,1949.0,Book,Emblematic Cartouches,,Artist|Publisher,Emmanuel Eichel|Johann Georg Hertel,"German, 1717–1782|German, Augsburg ca. 1700–1775 Augsburg",[between 1750–82],1750,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Augsburg,Books,http://www.metmuseum.org/art/collection/search/349212,
707777,True,Drawings and Prints,1942.0,Print,"Falstaff, Prince Henry and Poins at the Boar's Head Tavern (Shakespeare, King Henry the Fourth, Part 1, Act 2, Scene 4)",,Subject|Artist|Publisher|Engraver,William Shakespeare|Robert Smirke|John & Josiah Boydell|Robert Thew,"British, Stratford-upon-Avon 1564–1616 Stratford-upon-Avon|British, Wigton, Cumberland 1752/53–1845 London|British, 1786–1804|British, Patrington 1758–1802 Stevenage",1796,1796,"Gertrude and Thomas Jefferson Mumford Collection, Gift of Dorothy Quick Mayer, 1942",London,Prints,http://www.metmuseum.org/art/collection/search/707777,Taverns|Princes|Men|Shakespeare
736858,false,The Libraries,,,"Hsi-hsiang chi, chinesische Farbholzschnitte von Min Chʻi-chi 1640",,Author|Author|Artist,Edith Dittrich|Shifu Wang|Min Qiji,"|Chinese, 1260-1316|Chinese, 1575 or 1580–?",1977,1977,Gift of Friends of the Thomas J. Watson Library,Köln,,http://www.metmuseum.org/art/collection/search/736858,
348110,False,Drawings and Prints,1972.0,Book,A Flower Wedding Described by Two Wallflowers,,Illustrator|Publisher,"Walter Crane|Cassell & Co., Ltd.","British, Liverpool 1845–1915 Horsham|",1905,1905,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1972",London,Books,http://www.metmuseum.org/art/collection/search/348110,
366296,False,Drawings and Prints,1941.0,Book ; Ornament and architecture,M. L. Vitrvuio Pollione De architectura traducto di latino in vulgare del vero exemplare con le figure a li soi loci con mirando ordine insignito,,Author|Editor|Publisher|Translator|Translator,Marcus Pollio Vitruvius|Francesco Durantino|Giovanni Antonio di Nicolini da Sabio e i fratelli|Benedetto Giovio|Bono Mauro,"Roman, active late 1st century BCE|Italian, active 16th century|Italian, active Venice, ca. 1522–1545|Italian, 1471–1545|Italian, active 16th century",1524,1524,"Bequest of W. Gedney Beatty, 1941",Venice,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/366296,
350522,False,Drawings and Prints,1933.0,Book,"Book of Ornaments of Trophies, Lamp Bottoms...",,Artist|Publisher|Etcher|Publisher,Claude Gillot|Marguerite Caillou Chéreau|Gabriel Huquier|Chez Huquier,"French, Langres 1673–1722 Paris|French, active Paris, 1714–57|French, Orléans 1695–1772 Paris|French, 18th century",1732,1732,"Harris Brisbane Dick Fund, 1933",Paris,Books,http://www.metmuseum.org/art/collection/search/350522,
20101,False,The American Wing,2008.0,Dish with handles,Oval dish with handles (broken),British,Maker,Pellatt & Green,,1818,1818,"Purchase, William Cullen Bryant Fellows Gifts, 2008",London,,http://www.metmuseum.org/art/collection/search/20101,
347051,False,Drawings and Prints,1957.0,Book,Trattato delle Piante & Immagini de Sacri Edifizi di Terra Santa (Treatise of the Plans & Images of the Sacred Buildings of the Holy Land),,Artist|Publisher|Artist,Jacques Callot|Pietro Cecconcelli|Bernardino Amico,"French, Nancy 1592–1635 Nancy|Italian, active late 16th–early 17th century|Italian, active 1593–1619",1620,1620,"Bequest of Edwin De T. Bechtel, 1957",Florence,Books,http://www.metmuseum.org/art/collection/search/347051,
660986,True,Drawings and Prints,1953.0,Books Prints Ornament & Archiecture,"Fiori di Ricami Nuovamente Posti in Luce, page 17 (recto)",,Designer|Publisher,Matteo Florimi|Francesco de' Franceschi,"Italian, active Siena, ca. 1581–died 1613|Italian, active 16th century",1591,1591,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1953",Venice,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/660986,Ornament
895277,False,Drawings and Prints,1924,Print,Horatio Gates Esqr.,,Publisher|Sitter|Artist|Publisher,"Johann Martin Will|Horatio Gates|Anonymous, 18th century|John Morris","German, 1727–1806|American (born England), Maldon, Essex 1727–1806 New York| |British, active 1777–78","May 10, 1778",1778,"Bequest of Charles Allen Munn, 1924",Augsburg|Londno,Prints,http://www.metmuseum.org/art/collection/search/895277,
347291,False,Drawings and Prints,1969.0,Book,El Ingenioso Hidalgo Don Quixote de la Mancha,,Author|Publisher,Miguel de Cervantes Saavedra|Imprenta de Tomas Grochs,"Spanish, Alcalá 1547–1616 Madrid|",1859,1859,"Gift of Grace M. Belt, 1969",Barcelona,Books,http://www.metmuseum.org/art/collection/search/347291,
345616,False,Drawings and Prints,1949.0,Book ; Ornament and architecture,Alfabetto Pittorico,,Artist,Antonio Basoli,"Italian, Castel Guelfo di Bologna 1774–1843 Bologna",1843,1843,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Bologna,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/345616,
382888,False,Drawings and Prints,1972.0,Print,Flight into Egypt,,Artist and engraver,Aleksei Egorov,"Russian, 1776–1851",1814,1814,"Gift of the Humanities Fund Inc., The Boris Bakhmeteff Collection, 1972",St. Petersburg,Prints,http://www.metmuseum.org/art/collection/search/382888,
